Timestamp,FrontLeft,FrontMiddle,FrontRight,RearLeft,RearMiddle,RearRight
--------------------------------------------------------------------------------------------------------------
57542,900,632,374,264,1458,977,
57838,960,788,332,264,1437,1206,
58111,908,650,573,264,1437,1202,
58362,899,638,374,264,1453,1196,
58646,953,595,344,264,1377,1112,
58876,904,621,374,264,1445,1033,
59153,940,621,376,264,1458,1069,
59378,953,670,585,264,1437,989,
59661,900,661,332,264,1363,1206,
59916,926,648,332,264,1436,1069,
60127,904,714,350,264,1453,1080,
60350,953,650,563,264,1458,1112,
60637,908,595,522,264,1447,1178,
60861,905,595,332,264,1467,1112,
61077,901,595,382,264,1445,989,
61291,906,612,382,264,1447,893,
61541,911,595,382,264,1428,1209,
61836,900,664,363,264,1437,1211,
62049,902,621,344,264,1437,1206,
62314,901,667,473,264,1446,977,
62544,929,612,408,264,1446,1202,
62810,901,651,509,264,1467,1112,
63034,908,612,344,264,1437,1178,
63236,919,612,401,264,1467,989,
63466,901,595,332,264,1335,1112,
63753,953,664,669,264,1445,1211,
63986,934,595,332,264,1453,1112,
64281,907,648,374,264,1437,1206,
64530,906,612,350,264,1437,989,
64789,937,670,382,264,1453,1080,
65037,899,648,332,264,1445,989,
65313,934,595,344,264,1447,946,
65531,953,772,332,264,1458,1202,
65787,899,621,350,264,1467,946,
66066,907,595,374,264,1447,1206,
66318,902,636,509,264,1453,1178,
66586,907,648,344,264,1446,1194,
66867,899,634,482,264,1467,1206,
67081,902,595,374,264,1437,1112,
67367,908,595,344,264,1467,1206,
67571,983,648,408,264,1467,946,
67823,901,612,332,264,1467,1206,
68060,911,612,560,264,1426,989,
68333,908,612,408,264,1453,893,
68569,922,650,350,264,1393,977,
68814,901,650,473,264,1446,1111,
69098,953,632,586,264,1446,1202,
69304,901,651,332,264,1436,1178,
69546,953,671,374,264,1446,1178,
69795,945,595,374,264,1458,946,
70034,907,661,533,264,1447,1111,
70280,953,638,401,264,1445,1206,
70530,900,638,344,264,1447,903,
70820,899,648,350,264,1367,1080,
71035,934,636,382,264,1467,977,
71306,901,634,421,264,1445,1190,
71536,899,667,473,264,1467,1080,
71797,905,650,374,264,1467,1190,
72056,900,612,374,264,1458,977,
72325,926,650,401,264,1467,1202,
72622,953,670,344,264,1446,1033,
72883,937,612,560,264,1453,1111,
73165,953,701,560,264,1445,1080,
73396,960,634,401,264,1447,1103,
73674,953,595,350,264,1437,1206,
73925,900,595,421,264,1393,977,
74160,902,621,376,264,1453,1211,
74412,905,634,376,264,1445,1111,
74687,899,612,382,264,1453,1111,
74888,901,621,350,264,1447,1111,
75089,953,595,482,264,1446,977,
75291,899,621,350,264,1453,923,
75506,900,701,344,264,1467,989,
75752,900,648,482,264,1437,1112,
76026,901,638,344,264,1467,1080,
76273,926,638,382,264,1447,977,
76566,900,667,482,264,1458,1201,
76829,904,634,344,264,1419,1111,
77129,906,595,344,264,1437,1178,
77403,904,664,344,264,1467,1178,
77651,911,612,332,264,1436,1178,
77873,953,595,374,264,1430,1080,
78126,953,706,350,264,1467,989,
78418,899,595,374,264,1458,1080,
78665,973,648,374,264,1430,1033,
78876,900,638,350,264,1447,1178,
79165,907,650,401,264,1453,1178,
79455,940,664,374,264,1467,1112,
79750,905,788,374,264,1458,1178,
80043,953,632,332,264,1453,1111,
80298,901,595,482,264,1458,1112,
80591,953,638,422,264,1446,1202,
80811,966,701,350,264,1367,1103,
81101,953,595,422,264,1355,1211,
81335,904,636,332,264,1404,977,
81585,902,651,374,264,1430,1178,
81828,911,595,344,264,1436,1206,
82046,911,651,332,264,1467,1103,
82328,922,632,588,264,1437,1112,
82628,953,651,522,264,1458,1112,
82899,934,612,421,264,1467,923,
83143,911,612,421,264,1344,903,
83414,906,667,332,264,1445,1112,
83692,899,634,332,264,1453,1206,
83904,922,632,376,264,1445,1112,
84146,907,634,401,264,1447,946,
84385,901,650,421,264,1424,1112,
84625,904,636,332,264,1428,1163,
84912,906,702,374,264,1437,1112,
85166,902,651,401,264,1430,1206,
85425,929,661,332,264,1355,1208,
85663,953,612,401,264,1436,923,
85869,934,636,344,264,1437,1112,
86159,902,648,332,264,1404,1069,
86454,911,664,421,264,1453,1103,
86662,899,650,374,264,1453,1178,
86892,934,670,344,264,1453,923,
87188,902,595,660,264,1447,1112,
87484,929,634,422,264,1404,1111,
87714,899,706,374,264,1467,1206,
87919,902,612,401,264,1467,1212,
88126,900,621,332,264,1437,1111,
88365,953,636,350,264,1424,1206,
88598,908,595,382,264,1437,1111,
88801,899,650,332,264,1453,1069,
89052,901,612,374,264,1453,1206,
89295,901,632,376,264,1445,1178,
89573,899,638,350,264,1453,1206,
89797,919,661,332,264,1467,1211,
90018,953,636,382,264,1467,1196,
90231,899,648,374,264,1446,1178,
90509,926,595,522,264,1428,1183,
90710,899,636,350,264,1446,1112,
90937,901,621,401,264,1453,1212,
91160,901,670,380,264,1426,1111,
91430,953,661,374,264,1426,989,
91662,900,634,344,264,1437,1103,
91907,900,671,332,264,1458,1080,
92179,902,621,350,264,1467,1153,
92416,929,638,509,264,1437,1080,
92652,922,634,382,264,1453,1206,
92900,907,612,382,264,1453,1178,
93183,955,636,376,264,1453,946,
93443,902,651,344,264,1467,1178,
93652,906,670,408,264,1453,923,
93910,901,651,533,264,1453,1206,
94111,906,634,666,264,1467,1206,
94336,901,621,382,264,1447,1173,
94587,937,638,374,264,1437,1206,
94842,953,595,332,264,1453,1103,
95084,901,595,344,264,1467,1112,
95297,907,621,374,264,1377,1206,
95498,901,648,332,264,1458,1111,
95743,899,632,374,264,1467,1111,
95967,911,648,382,264,1370,1111,
96258,899,612,643,264,1446,989,
96517,934,664,332,264,1447,1103,
96811,940,650,344,264,1446,903,
97100,953,595,350,264,1334,1069,
97340,906,634,350,264,1430,1103,
97626,919,661,533,264,1437,1033,
97893,922,621,408,264,1467,923,
98123,899,595,374,264,1445,946,
98412,905,650,350,264,1430,1178,
98680,899,719,376,264,1458,977,
98880,934,638,408,264,1430,1206,
99135,901,621,350,264,1458,946,
99418,911,632,408,264,1437,1206,
99666,919,595,563,264,1453,1033,
99952,907,634,344,264,1458,1206,
100189,907,706,382,264,1467,1103,
100392,1007,632,332,264,1445,1112,
100673,919,612,482,264,1436,903,
100881,929,595,332,264,1428,1033,
101085,934,595,374,264,1404,1206,
101320,900,846,408,264,1437,903,
101582,904,664,344,264,1437,1206,
101875,934,638,533,264,1437,1178,
102152,911,813,332,264,1404,1206,
102445,899,595,522,264,1437,1103,
102729,911,702,332,264,1437,1178,
102958,953,634,374,264,1458,1112,
103183,899,595,408,264,1446,1194,
103388,953,595,374,264,1446,1211,
103687,901,612,382,264,1437,1180,
103981,904,667,344,264,1453,977,
104215,953,667,422,264,1447,977,
104513,900,632,401,264,1437,1112,
104780,953,612,374,264,1467,923,
105074,906,621,350,264,1404,946,
105358,899,638,350,264,1377,1206,
105613,906,612,473,264,1447,1103,
105828,907,650,376,264,1282,1080,
106074,953,636,473,264,1445,1206,
106279,904,636,509,264,1446,1111,
106535,905,667,344,264,1437,1206,
106758,902,706,344,264,1445,989,
107005,953,632,350,264,1436,1111,
107208,906,595,344,264,1436,977,
107487,953,638,350,264,1363,1080,
107786,969,612,676,264,1447,1206,
108059,900,670,374,264,1437,989,
108314,907,706,422,264,1458,893,
108610,901,632,332,264,1458,1185,
108844,945,648,473,264,1458,1103,
109072,926,632,376,264,1426,946,
109349,905,702,560,264,1467,1208,
109557,904,634,578,264,1447,1033,
109817,900,595,482,264,1437,1178,
110097,902,621,332,264,1458,1206,
110365,940,678,344,264,1467,1069,
110660,899,595,350,264,1447,977,
110901,906,612,473,264,1467,1211,
111197,901,650,350,264,1445,1080,
111494,945,632,344,264,1467,1111,
111737,905,595,421,264,1436,1080,
111959,929,621,344,264,1453,1111,
112207,908,634,374,264,1393,1178,
112453,953,621,374,264,1453,1206,
112699,929,634,509,264,1453,1069,
112944,907,612,473,264,1446,1103,
113216,953,595,533,264,1458,1206,
113514,908,621,374,264,1436,903,
113767,922,651,374,264,1404,903,
113990,922,648,401,264,1467,1211,
114195,953,664,376,264,1467,1202,
114484,900,638,344,264,1453,1103,
114748,900,621,332,264,1436,1069,
115045,900,612,401,264,1437,1178,
115345,953,621,382,264,1467,1178,
115575,953,661,376,264,1437,977,
115782,901,661,401,264,1436,1112,
116022,899,621,374,264,1355,1080,
116286,953,612,376,264,1458,893,
116536,899,612,421,264,1445,1112,
116739,953,595,417,264,1446,1202,
117006,901,664,522,264,1467,1206,
117269,922,706,422,264,1453,1103,
117566,905,612,482,264,1446,1178,
117779,960,667,374,264,1467,1112,
117985,899,632,560,264,1453,1111,
118284,906,632,374,264,1445,946,
118562,953,632,332,264,1458,989,
118862,966,636,332,264,1436,1206,
119068,953,632,376,264,1458,1206,
119274,953,701,509,264,1467,1080,
119522,900,710,332,264,1393,1206,
119804,900,632,332,264,1467,1206,
120080,899,621,581,264,1467,1112,
120282,1020,638,332,264,1377,1033,
120537,905,612,332,264,1446,923,
120774,900,621,344,264,1437,893,
121013,953,702,332,264,1419,1112,
121244,940,710,332,264,1428,1033,
121543,899,650,401,264,1377,1212,
121782,902,612,408,264,1445,1178,
122041,899,670,401,264,1446,1178,
122278,899,648,421,264,1437,977,
122498,907,671,421,264,1399,1206,
122703,901,621,382,264,1377,1033,
122944,953,612,376,264,1436,1178,
123234,970,634,332,264,1445,1112,
123445,905,638,382,264,1447,1112,
123715,906,735,401,264,1458,1206,
123935,900,595,422,264,1424,1206,
124200,902,651,350,264,1458,923,
124435,908,634,350,264,1426,1103,
124643,953,661,374,264,1393,1178,
124847,902,634,571,264,1428,1178,
125131,926,632,473,264,1458,1178,
125398,900,612,382,264,1430,1206,
125641,945,636,350,264,1428,1178,
125875,900,595,350,264,1428,903,
126108,907,621,374,264,1445,1178,
126407,904,648,401,264,1436,1111,
126634,900,638,581,264,1437,1178,
126931,966,667,408,264,1458,1178,
127171,953,621,376,264,1445,1103,
127396,904,650,344,264,1445,1206,
127661,953,634,408,264,1446,1111,
127890,937,612,421,264,1447,903,
128148,953,612,473,264,1445,1103,
128412,901,650,350,264,1426,903,
128671,906,651,422,264,1428,893,
128913,934,612,374,264,1458,1112,
129138,943,648,344,264,1458,1033,
129359,899,612,332,264,1447,1033,
129627,943,671,344,264,1458,946,
129885,904,632,408,264,1445,1178,
130185,926,670,374,264,1453,1183,
130471,906,595,376,264,1437,1033,
130747,911,621,332,264,1436,1163,
130955,900,638,332,264,1458,1178,
131172,899,595,408,264,1446,1206,
131442,908,612,422,264,1430,1206,
131646,954,678,344,264,1377,1112,
131930,953,632,578,264,1436,1111,
132186,1003,756,573,264,1393,1178,
132395,899,636,568,264,1437,1033,
132673,906,632,421,264,1377,893,
132939,899,651,344,264,1453,946,
133188,901,621,350,264,1447,1190,
133466,911,702,421,264,1430,1111,
133704,899,650,332,264,1437,1206,
133978,926,595,332,264,1458,1194,
134181,901,595,332,264,1467,1111,
134456,953,595,374,264,1458,1178,
134700,900,667,332,264,1458,1206,
134947,940,621,509,264,1453,989,
135240,953,621,473,264,1458,893,
135505,911,638,332,264,1446,1185,
135732,904,661,332,264,1458,1178,
135964,901,664,350,264,1355,1206,
136225,902,634,376,264,1445,1111,
136425,905,648,344,264,1467,1111,
136709,926,621,509,264,1437,1212,
136942,907,661,344,264,1453,1069,
137190,906,638,350,264,1446,1103,
137450,953,634,344,264,1428,1112,
137695,906,612,560,264,1436,1211,
137907,899,636,374,264,1430,1209,
138167,907,595,332,264,1428,1103,
138449,899,632,350,264,1419,1178,
138717,902,667,374,264,1467,1103,
138964,919,678,421,264,1447,1069,
139213,900,634,344,264,1458,1206,
139438,904,648,421,264,1445,1103,
139734,906,612,374,264,1467,1112,
140029,945,632,382,264,1419,1103,
140269,911,595,382,264,1430,1206,
140558,899,661,350,264,1437,1178,
140833,906,706,560,264,1445,1178,
141044,899,719,571,264,1437,1206,
141256,904,636,522,264,1467,1111,
141467,899,638,401,264,1404,1211,
141672,900,621,421,264,1445,893,
141900,900,595,332,264,1437,1112,
142114,953,651,374,264,1446,1206,
142395,902,772,345,264,1363,1178,
142676,901,638,376,264,1447,977,
142900,899,638,376,264,1458,1206,
143181,902,664,344,264,1445,1206,
143440,902,636,408,264,1436,1112,
143652,899,638,344,264,1458,977,
143905,922,670,332,264,1446,1178,
144169,919,671,482,264,1467,1178,
144429,904,634,421,264,1334,923,
144728,937,651,533,264,1428,1202,
144979,926,650,332,264,1437,1111,
145223,901,632,401,264,1437,893,
145514,901,638,581,264,1445,1206,
145777,900,667,522,264,1447,1111,
146042,899,634,421,264,1327,989,
146301,970,632,660,264,1445,923,
146516,953,595,573,264,1437,1112,
146728,904,743,332,264,1446,1103,
146952,902,612,332,264,1467,989,
147190,908,595,376,264,1453,989,
147452,973,648,421,264,1458,1206,
147660,911,634,374,264,1437,1112,
147953,929,636,344,264,1446,989,
148170,904,651,382,264,1453,1206,
148430,899,621,382,264,1437,1178,
148725,900,612,408,264,1445,1033,
148950,953,621,382,264,1436,923,
149198,953,632,563,264,1453,1080,
149470,922,670,422,264,1467,903,
149729,904,632,376,264,1426,1069,
150016,953,634,374,264,1399,1103,
150258,905,671,332,264,1453,1196,
150496,908,706,376,264,1458,1112,
150778,906,634,533,264,1445,1202,
151039,900,650,374,264,1467,1103,
151318,907,634,350,264,1458,1111,
151559,953,651,509,264,1445,946,
151781,899,661,350,264,1467,1103,
152025,905,638,374,264,1377,1080,
152239,908,632,473,264,1467,1069,
152503,929,612,344,264,1446,1180,
152754,954,621,374,264,1445,1194,
153032,899,621,374,264,1436,1178,
153286,899,756,586,264,1436,1201,
153498,900,632,560,264,1335,1112,
153746,901,595,421,264,1458,1206,
153979,907,632,573,264,1419,1206,
154189,901,612,585,264,1419,1112,
154417,953,648,522,264,1447,1033,
154650,901,595,332,264,1467,903,
154929,900,595,344,264,1426,1033,
155197,926,634,332,264,1447,1209,
155435,907,634,408,264,1426,1178,
155685,919,634,344,264,1446,1103,
155952,905,621,422,264,1437,1103,
156237,899,595,401,264,1446,1112,
156494,899,632,374,264,1458,1183,
156727,899,671,382,264,1458,893,
156948,902,612,344,264,1446,903,
157151,953,742,376,264,1446,1080,
157395,922,638,332,264,1355,1206,
157680,907,650,350,264,1458,1181,
157933,901,670,473,264,1447,1080,
158173,960,638,344,264,1446,1178,
158415,926,621,350,264,1458,1103,
158684,953,661,376,264,1447,1206,
158900,904,621,408,264,1467,1201,
159176,899,742,332,264,1446,989,
159473,907,632,509,264,1446,1212,
159765,906,670,332,264,1458,1206,
159997,940,612,482,264,1447,1103,
160262,902,621,382,264,1458,1111,
160522,899,612,482,264,1426,1178,
160752,902,772,650,264,1447,1206,
161015,919,638,376,264,1447,1111,
161291,953,595,382,264,1424,1207,
161508,905,621,344,264,1453,923,
161753,937,612,643,264,1447,1178,
162003,904,651,401,264,1437,1069,
162215,906,632,401,264,1430,923,
162454,901,595,408,264,1424,1112,
162679,908,670,401,264,1437,1103,
162968,905,634,332,264,1424,1190,
163197,899,634,588,264,1445,1111,
163403,960,710,421,264,1377,1178,
163660,905,670,382,264,1428,1069,
163916,902,702,421,264,1446,1111,
164175,899,612,473,264,1458,1033,
164442,899,612,332,264,1447,1112,
164715,953,632,421,264,1467,946,
164986,900,595,660,264,1453,1103,
165263,899,632,344,264,1437,1112,
165538,902,612,482,264,1458,1111,
165772,902,621,376,264,1447,1069,
165980,904,710,374,264,1447,1178,
166245,902,638,563,264,1447,1080,
166475,937,595,401,264,1437,1103,
166716,904,612,401,264,1446,1206,
166981,911,702,344,264,1437,1206,
167241,970,678,350,264,1426,1111,
167446,953,638,560,264,1447,1080,
167730,899,648,560,264,1446,1111,
167956,900,595,382,264,1437,977,
168165,906,621,473,264,1446,1178,
168395,969,661,421,264,1447,1103,
168660,905,651,482,264,1437,1112,
168925,905,636,332,264,1447,1178,
169184,940,621,376,264,1424,1208,
169467,907,621,509,264,1430,1103,
169684,953,638,422,264,1467,1112,
169920,899,651,332,264,1453,1206,
170215,908,632,401,264,1446,1178,
170434,937,638,350,264,1458,1069,
170704,953,636,382,264,1445,1069,
170979,899,612,350,264,1458,1112,
171188,934,636,374,264,1437,1206,
171451,953,612,350,264,1426,903,
171652,959,661,344,264,1447,1112,
171931,953,612,408,264,1447,1206,
172159,953,638,332,264,1458,1194,
172412,900,702,376,264,1467,977,
172706,911,650,332,264,1447,1178,
172964,953,621,382,264,1453,893,
173181,899,632,332,264,1458,989,
173460,900,650,332,264,1377,1178,
173700,902,667,344,264,1446,1178,
173989,900,638,422,264,1436,923,
174224,901,648,382,264,1445,1103,
174482,901,664,522,264,1447,1206,
174773,905,650,344,264,1467,1111,
174976,904,632,332,264,1445,1111,
175202,1004,650,522,264,1367,1103,
175404,906,595,401,264,1404,1178,
175616,907,636,332,264,1453,1178,
175883,904,621,374,264,1356,989,
176130,929,636,401,264,1447,1033,
176365,899,621,473,264,1445,1206,
176614,901,632,376,264,1453,1111,
176828,953,634,344,264,1363,1112,
177040,919,612,401,264,1377,1212,
177332,908,612,382,264,1436,1080,
177609,922,648,408,264,1430,1111,
177908,906,762,332,264,1467,1206,
178193,899,670,374,264,1453,1080,
178482,902,648,382,264,1447,1080,
178741,955,621,482,264,1467,1207,
178961,953,706,344,264,1428,1111,
179181,900,638,332,264,1428,1080,
179405,943,634,332,264,1447,1112,
179631,919,612,401,264,1467,1178,
179915,906,661,482,264,1453,1194,
180140,905,667,332,264,1445,1112,
180356,902,621,332,264,1458,1112,
180572,900,638,344,264,1446,1111,
180833,908,671,374,264,1453,1033,
181091,919,638,401,264,1453,1033,
181361,902,636,376,264,1467,1033,
181621,953,634,344,264,1446,923,
181918,953,650,533,264,1447,1080,
182129,907,595,571,264,1436,1206,
182341,901,621,374,264,1424,1103,
182591,953,664,374,264,1424,1206,
182881,908,667,344,264,1458,1178,
183092,904,719,374,264,1458,1069,
183353,902,636,408,264,1467,1033,
183648,899,612,421,264,1447,1111,
183929,906,612,350,264,1367,1111,
184198,900,661,522,264,1458,989,
184480,954,612,408,264,1447,1191,
184773,899,632,374,264,1424,1206,
184984,999,621,350,264,1393,946,
185235,973,650,421,264,1424,1112,
185513,902,595,421,264,1458,1206,
185754,905,595,344,264,1426,1103,
185998,899,612,605,264,1447,1111,
186201,902,650,421,264,1437,1206,
186438,953,632,509,264,1458,1111,
186693,929,667,344,264,1430,1112,
186915,901,632,374,264,1430,1111,
187153,900,632,376,264,1377,1211,
187380,953,595,332,264,1446,1206,
187590,953,661,533,264,1467,1111,
187816,929,661,422,264,1430,1178,
188040,926,651,578,264,1467,1206,
188305,905,612,344,264,1446,989,
188567,906,595,374,264,1321,1111,
188820,901,667,482,264,1458,1111,
189082,995,612,586,264,1428,1112,
189296,905,612,573,264,1445,989,
189533,899,621,408,264,1445,1178,
189768,934,651,344,264,1458,989,
189971,907,612,344,264,1458,989,
190220,899,612,374,264,1467,1112,
190479,901,671,350,264,1445,1080,
190683,905,678,332,264,1467,1206,
190937,937,670,509,264,1467,1178,
191148,953,648,522,264,1467,1069,
191363,908,621,473,264,1458,977,
191638,900,650,332,264,1436,1206,
191905,908,664,422,264,1445,1178,
192112,904,650,344,264,1467,946,
192412,905,632,374,264,1437,1103,
192650,899,634,376,264,1270,1111,
192910,906,595,482,264,1445,1178,
193200,907,638,376,264,1446,1080,
193405,907,595,382,264,1458,1111,
193636,899,595,344,264,1467,1178,
193917,900,612,350,264,1437,1206,
194189,953,634,421,264,1430,1206,
194464,900,612,401,264,1426,1033,
194730,919,595,374,264,1458,989,
195012,919,651,350,264,1447,1103,
195268,929,706,522,264,1446,1033,
195519,906,595,401,264,1445,1112,
195789,900,667,522,264,1467,1112,
196059,1011,636,473,264,1363,893,
196280,954,678,482,264,1446,893,
196521,899,621,374,264,1446,1112,
196758,901,670,408,264,1467,1112,
196963,899,648,560,264,1453,1178,
197182,906,632,374,264,1458,989,
197481,905,634,350,264,1467,1202,
197741,934,632,376,264,1447,903,
198037,904,650,332,264,1446,1163,
198283,899,612,376,264,1447,1111,
198545,899,650,382,264,1436,923,
198778,899,648,422,264,1335,1178,
199050,954,595,332,264,1377,989,
199328,906,651,374,264,1467,1176,
